Arduino: Pronto para conectar. Aguardando 'START' do PC...
Arduino: Timeout! Nao recebeu 'START'. Reiniciando...
---------- INICIANDO SENSOR ALCOHOL 3 ---------
ValorADC, TensÃ£o V, ResistÃªncia Sentida, ppm Etanol, TÂºC, Humidade %
11, 0.01, 1744.98, 0.23, 30.84, 84.52
11, 0.01, 1744.98, 0.23, 30.86, 84.48
11, 0.01, 1744.98, 0.23, 30.87, 84.47
11, 0.01, 1744.98, 0.23, 30.87, 84.42
11, 0.01, 1744.98, 0.23, 30.85, 84.44
11, 0.01, 1744.98, 0.23, 30.83, 84.51
11, 0.01, 1744.98, 0.23, 30.83, 84.48
12, 0.01, 1599.17, 0.26, 30.82, 84.50
12, 0.01, 1599.17, 0.26, 30.81, 84.52
12, 0.01, 1599.17, 0.26, 30.82, 84.56
12, 0.01, 1599.17, 0.26, 30.79, 84.52
12, 0.01, 1599.17, 0.26, 30.80, 84.57
15, 0.02, 1278.40, 0.36, 30.79, 84.57
15, 0.02, 1278.40, 0.36, 30.79, 84.56
15, 0.02, 1278.40, 0.36, 30.80, 84.56
15, 0.02, 1278.40, 0.36, 30.80, 84.52
15, 0.02, 1278.40, 0.36, 30.78, 84.56
15, 0.02, 1278.40, 0.36, 30.80, 84.55
15, 0.02, 1278.40, 0.36, 30.79, 84.56
15, 0.02, 1278.40, 0.36, 30.80, 84.52
15, 0.02, 1278.40, 0.36, 30.80, 84.56
15, 0.02, 1278.40, 0.36, 30.78, 84.55
15, 0.02, 1278.40, 0.36, 30.80, 84.52
15, 0.02, 1278.40, 0.36, 30.82, 84.48
15, 0.02, 1278.40, 0.36, 30.80, 84.50
15, 0.02, 1278.40, 0.36, 30.78, 84.50
15, 0.02, 1278.40, 0.36, 30.76, 84.54
15, 0.02, 1278.40, 0.36, 30.75, 84.57
15, 0.02, 1278.40, 0.36, 30.76, 84.58
15, 0.02, 1278.40, 0.36, 30.79, 84.54
15, 0.02, 1278.40, 0.36, 30.76, 84.54
15, 0.02, 1278.40, 0.36, 30.74, 84.57
15, 0.02, 1278.40, 0.36, 30.74, 84.58
15, 0.02, 1278.40, 0.36, 30.72, 84.60
15, 0.02, 1278.40, 0.36, 30.71, 84.63
15, 0.02, 1278.40, 0.36, 30.71, 84.68
15, 0.02, 1278.40, 0.36, 30.71, 84.64
15, 0.02, 1278.40, 0.36, 30.71, 84.61
15, 0.02, 1278.40, 0.36, 30.71, 84.63
15, 0.02, 1278.40, 0.36, 30.72, 84.64
15, 0.02, 1278.40, 0.36, 30.68, 84.65
15, 0.02, 1278.40, 0.36, 30.69, 84.65
15, 0.02, 1278.40, 0.36, 30.68, 84.66
15, 0.02, 1278.40, 0.36, 30.70, 84.68
15, 0.02, 1278.40, 0.36, 30.68, 84.64
15, 0.02, 1278.40, 0.36, 30.67, 84.69
15, 0.02, 1278.40, 0.36, 30.71, 84.67
15, 0.02, 1278.40, 0.36, 30.68, 84.66
15, 0.02, 1278.40, 0.36, 30.67, 84.68
15, 0.02, 1278.40, 0.36, 30.67, 84.71
15, 0.02, 1278.40, 0.36, 30.65, 84.69
15, 0.02, 1278.40, 0.36, 30.67, 84.69
15, 0.02, 1278.40, 0.36, 30.67, 84.68
15, 0.02, 1278.40, 0.36, 30.66, 84.67
15, 0.02, 1278.40, 0.36, 30.70, 84.63
15, 0.02, 1278.40, 0.36, 30.68, 84.63
15, 0.02, 1278.40, 0.36, 30.66, 84.64
15, 0.02, 1278.40, 0.36, 30.66, 84.66
15, 0.02, 1278.40, 0.36, 30.64, 84.70
15, 0.02, 1278.40, 0.36, 30.62, 84.71
15, 0.02, 1278.40, 0.36, 30.65, 84.71
15, 0.02, 1278.40, 0.36, 30.62, 84.71
15, 0.02, 1278.40, 0.36, 30.61, 84.74
15, 0.02, 1278.40, 0.36, 30.62, 84.72
15, 0.02, 1278.40, 0.36, 30.60, 84.78
15, 0.02, 1278.40, 0.36, 30.61, 84.74
15, 0.02, 1278.40, 0.36, 30.60, 84.78
15, 0.02, 1278.40, 0.36, 30.59, 84.79
15, 0.02, 1278.40, 0.36, 30.59, 84.81
15, 0.02, 1278.40, 0.36, 30.59, 84.82
15, 0.02, 1278.40, 0.36, 30.58, 84.81
15, 0.02, 1278.40, 0.36, 30.59, 84.78
15, 0.02, 1278.40, 0.36, 30.58, 84.78
15, 0.02, 1278.40, 0.36, 30.57, 84.82
15, 0.02, 1278.40, 0.36, 30.56, 84.84
15, 0.02, 1278.40, 0.36, 30.59, 84.81
15, 0.02, 1278.40, 0.36, 30.58, 84.83
15, 0.02, 1278.40, 0.36, 30.56, 84.83
15, 0.02, 1278.40, 0.36, 30.56, 84.83
15, 0.02, 1278.40, 0.36, 30.56, 84.80
15, 0.02, 1278.40, 0.36, 30.57, 84.84
15, 0.02, 1278.40, 0.36, 30.55, 84.84
15, 0.02, 1278.40, 0.36, 30.55, 84.81
15, 0.02, 1278.40, 0.36, 30.54, 84.81
15, 0.02, 1278.40, 0.36, 30.56, 84.82
15, 0.02, 1278.40, 0.36, 30.55, 84.85
15, 0.02, 1278.40, 0.36, 30.56, 84.82
15, 0.02, 1278.40, 0.36, 30.56, 84.83
15, 0.02, 1278.40, 0.36, 30.55, 84.84
15, 0.02, 1278.40, 0.36, 30.54, 84.82
15, 0.02, 1278.40, 0.36, 30.53, 84.84
15, 0.02, 1278.40, 0.36, 30.51, 84.87
15, 0.02, 1278.40, 0.36, 30.53, 84.84
15, 0.02, 1278.40, 0.36, 30.52, 84.88
15, 0.02, 1278.40, 0.36, 30.51, 84.86
15, 0.02, 1278.40, 0.36, 30.52, 84.86
15, 0.02, 1278.40, 0.36, 30.50, 84.90
15, 0.02, 1278.40, 0.36, 30.50, 84.91
15, 0.02, 1278.40, 0.36, 30.49, 84.92
15, 0.02, 1278.40, 0.36, 30.51, 84.88
15, 0.02, 1278.40, 0.36, 30.50, 84.91
15, 0.02, 1278.40, 0.36, 30.51, 84.88
15, 0.02, 1278.40, 0.36, 30.51, 84.90
15, 0.02, 1278.40, 0.36, 30.50, 84.87
15, 0.02, 1278.40, 0.36, 30.49, 84.92
15, 0.02, 1278.40, 0.36, 30.48, 84.92
15, 0.02, 1278.40, 0.36, 30.48, 84.93
15, 0.02, 1278.40, 0.36, 30.50, 84.93
15, 0.02, 1278.40, 0.36, 30.50, 84.90
15, 0.02, 1278.40, 0.36, 30.49, 84.90
15, 0.02, 1278.40, 0.36, 30.48, 84.90
15, 0.02, 1278.40, 0.36, 30.50, 84.91
15, 0.02, 1278.40, 0.36, 30.49, 84.89
15, 0.02, 1278.40, 0.36, 30.49, 84.90
15, 0.02, 1278.40, 0.36, 30.46, 84.93
15, 0.02, 1278.40, 0.36, 30.44, 84.97
15, 0.02, 1278.40, 0.36, 30.45, 84.95
15, 0.02, 1278.40, 0.36, 30.45, 84.95
15, 0.02, 1278.40, 0.36, 30.46, 84.94
14, 0.02, 1370.05, 0.33, 30.43, 84.97
14, 0.02, 1370.05, 0.33, 30.45, 84.99
14, 0.02, 1370.05, 0.33, 30.42, 85.01
13, 0.02, 1475.80, 0.29, 30.43, 85.01
13, 0.02, 1475.80, 0.29, 30.44, 85.01
13, 0.02, 1475.80, 0.29, 30.42, 85.01
13, 0.02, 1475.80, 0.29, 30.42, 84.99
12, 0.01, 1599.17, 0.26, 30.43, 84.98
12, 0.01, 1599.17, 0.26, 30.44, 84.99
13, 0.02, 1475.80, 0.29, 30.43, 84.99
12, 0.01, 1599.17, 0.26, 30.44, 84.94
12, 0.01, 1599.17, 0.26, 30.43, 84.95
12, 0.01, 1599.17, 0.26, 30.43, 85.00
12, 0.01, 1599.17, 0.26, 30.43, 84.93
13, 0.02, 1475.80, 0.29, 30.42, 84.95
13, 0.02, 1475.80, 0.29, 30.43, 84.99
13, 0.02, 1475.80, 0.29, 30.41, 85.00
13, 0.02, 1475.80, 0.29, 30.43, 85.00
13, 0.02, 1475.80, 0.29, 30.40, 85.02
13, 0.02, 1475.80, 0.29, 30.38, 85.02
13, 0.02, 1475.80, 0.29, 30.40, 85.04
13, 0.02, 1475.80, 0.29, 30.41, 85.01
13, 0.02, 1475.80, 0.29, 30.39, 85.04
13, 0.02, 1475.80, 0.29, 30.39, 85.02
13, 0.02, 1475.80, 0.29, 30.38, 85.08
13, 0.02, 1475.80, 0.29, 30.38, 85.01
14, 0.02, 1370.05, 0.33, 30.37, 85.08
13, 0.02, 1475.80, 0.29, 30.37, 85.05
13, 0.02, 1475.80, 0.29, 30.38, 85.03
13, 0.02, 1475.80, 0.29, 30.38, 85.00
13, 0.02, 1475.80, 0.29, 30.37, 85.04
13, 0.02, 1475.80, 0.29, 30.37, 85.05
13, 0.02, 1475.80, 0.29, 30.39, 85.03
13, 0.02, 1475.80, 0.29, 30.35, 85.03
13, 0.02, 1475.80, 0.29, 30.36, 85.08
13, 0.02, 1475.80, 0.29, 30.35, 85.06
13, 0.02, 1475.80, 0.29, 30.36, 85.09
13, 0.02, 1475.80, 0.29, 30.33, 85.08
13, 0.02, 1475.80, 0.29, 30.34, 85.08
13, 0.02, 1475.80, 0.29, 30.32, 85.09
13, 0.02, 1475.80, 0.29, 30.34, 85.10
13, 0.02, 1475.80, 0.29, 30.35, 85.10
13, 0.02, 1475.80, 0.29, 30.33, 85.09
13, 0.02, 1475.80, 0.29, 30.32, 85.16
13, 0.02, 1475.80, 0.29, 30.33, 85.09
13, 0.02, 1475.80, 0.29, 30.31, 85.13
13, 0.02, 1475.80, 0.29, 30.31, 85.14
14, 0.02, 1370.05, 0.33, 30.29, 85.17
13, 0.02, 1475.80, 0.29, 30.29, 85.20
13, 0.02, 1475.80, 0.29, 30.31, 85.12
13, 0.02, 1475.80, 0.29, 30.30, 85.15
13, 0.02, 1475.80, 0.29, 30.31, 85.16
13, 0.02, 1475.80, 0.29, 30.30, 85.12
13, 0.02, 1475.80, 0.29, 30.31, 85.13
13, 0.02, 1475.80, 0.29, 30.29, 85.12
13, 0.02, 1475.80, 0.29, 30.30, 85.11
13, 0.02, 1475.80, 0.29, 30.29, 85.16
13, 0.02, 1475.80, 0.29, 30.29, 85.14
13, 0.02, 1475.80, 0.29, 30.30, 85.17
13, 0.02, 1475.80, 0.29, 30.29, 85.12
13, 0.02, 1475.80, 0.29, 30.28, 85.15
13, 0.02, 1475.80, 0.29, 30.27, 85.17
13, 0.02, 1475.80, 0.29, 30.27, 85.18
13, 0.02, 1475.80, 0.29, 30.29, 85.16
13, 0.02, 1475.80, 0.29, 30.30, 85.13
13, 0.02, 1475.80, 0.29, 30.31, 85.06
13, 0.02, 1475.80, 0.29, 30.29, 85.08
13, 0.02, 1475.80, 0.29, 30.28, 85.13
13, 0.02, 1475.80, 0.29, 30.28, 85.12
13, 0.02, 1475.80, 0.29, 30.29, 85.11
13, 0.02, 1475.80, 0.29, 30.26, 85.12
13, 0.02, 1475.80, 0.29, 30.26, 85.16
13, 0.02, 1475.80, 0.29, 30.27, 85.13
13, 0.02, 1475.80, 0.29, 30.27, 85.10
13, 0.02, 1475.80, 0.29, 30.25, 85.10
13, 0.02, 1475.80, 0.29, 30.26, 85.16
13, 0.02, 1475.80, 0.29, 30.25, 85.14
13, 0.02, 1475.80, 0.29, 30.24, 85.16
13, 0.02, 1475.80, 0.29, 30.23, 85.18
13, 0.02, 1475.80, 0.29, 30.23, 85.17
13, 0.02, 1475.80, 0.29, 30.22, 85.15
13, 0.02, 1475.80, 0.29, 30.23, 85.19
13, 0.02, 1475.80, 0.29, 30.23, 85.16
13, 0.02, 1475.80, 0.29, 30.21, 85.20
14, 0.02, 1370.05, 0.33, 30.24, 85.16
13, 0.02, 1475.80, 0.29, 30.23, 85.17
13, 0.02, 1475.80, 0.29, 30.24, 85.12
13, 0.02, 1475.80, 0.29, 30.22, 85.16
13, 0.02, 1475.80, 0.29, 30.24, 85.12
13, 0.02, 1475.80, 0.29, 30.21, 85.17
13, 0.02, 1475.80, 0.29, 30.23, 85.18
13, 0.02, 1475.80, 0.29, 30.22, 85.15
13, 0.02, 1475.80, 0.29, 30.22, 85.19
13, 0.02, 1475.80, 0.29, 30.20, 85.15
13, 0.02, 1475.80, 0.29, 30.22, 85.16
13, 0.02, 1475.80, 0.29, 30.21, 85.17
13, 0.02, 1475.80, 0.29, 30.21, 85.22
13, 0.02, 1475.80, 0.29, 30.19, 85.20
13, 0.02, 1475.80, 0.29, 30.19, 85.19
14, 0.02, 1370.05, 0.33, 30.20, 85.17
13, 0.02, 1475.80, 0.29, 30.19, 85.15
13, 0.02, 1475.80, 0.29, 30.15, 85.25
13, 0.02, 1475.80, 0.29, 30.16, 85.25
13, 0.02, 1475.80, 0.29, 30.15, 85.25
13, 0.02, 1475.80, 0.29, 30.15, 85.27
13, 0.02, 1475.80, 0.29, 30.16, 85.26
13, 0.02, 1475.80, 0.29, 30.17, 85.25
13, 0.02, 1475.80, 0.29, 30.14, 85.24
13, 0.02, 1475.80, 0.29, 30.14, 85.28
13, 0.02, 1475.80, 0.29, 30.13, 85.31
13, 0.02, 1475.80, 0.29, 30.13, 85.31
13, 0.02, 1475.80, 0.29, 30.14, 85.32
13, 0.02, 1475.80, 0.29, 30.13, 85.28
13, 0.02, 1475.80, 0.29, 30.12, 85.33
12, 0.01, 1599.17, 0.26, 30.13, 85.31
13, 0.02, 1475.80, 0.29, 30.13, 85.29
13, 0.02, 1475.80, 0.29, 30.15, 85.25
14, 0.02, 1370.05, 0.33, 30.14, 85.26
13, 0.02, 1475.80, 0.29, 30.16, 85.21
13, 0.02, 1475.80, 0.29, 30.15, 85.22
12, 0.01, 1599.17, 0.26, 30.13, 85.23
12, 0.01, 1599.17, 0.26, 30.13, 85.28
12, 0.01, 1599.17, 0.26, 30.13, 85.28
12, 0.01, 1599.17, 0.26, 30.11, 85.30
12, 0.01, 1599.17, 0.26, 30.11, 85.30
12, 0.01, 1599.17, 0.26, 30.10, 85.31
12, 0.01, 1599.17, 0.26, 30.13, 85.26
12, 0.01, 1599.17, 0.26, 30.11, 85.26
12, 0.01, 1599.17, 0.26, 30.11, 85.28
12, 0.01, 1599.17, 0.26, 30.09, 85.30
13, 0.02, 1475.80, 0.29, 30.08, 85.33
13, 0.02, 1475.80, 0.29, 30.08, 85.35
12, 0.01, 1599.17, 0.26, 30.09, 85.34
13, 0.02, 1475.80, 0.29, 30.08, 85.34
12, 0.01, 1599.17, 0.26, 30.09, 85.29
12, 0.01, 1599.17, 0.26, 30.09, 85.29
12, 0.01, 1599.17, 0.26, 30.11, 85.27
13, 0.02, 1475.80, 0.29, 30.11, 85.27
13, 0.02, 1475.80, 0.29, 30.09, 85.28
13, 0.02, 1475.80, 0.29, 30.10, 85.29
13, 0.02, 1475.80, 0.29, 30.09, 85.27
13, 0.02, 1475.80, 0.29, 30.09, 85.29
13, 0.02, 1475.80, 0.29, 30.07, 85.30
13, 0.02, 1475.80, 0.29, 30.05, 85.35
13, 0.02, 1475.80, 0.29, 30.06, 85.34
13, 0.02, 1475.80, 0.29, 30.05, 85.31
13, 0.02, 1475.80, 0.29, 30.07, 85.34
13, 0.02, 1475.80, 0.29, 30.05, 85.34
13, 0.02, 1475.80, 0.29, 30.05, 85.35
13, 0.02, 1475.80, 0.29, 30.03, 85.38
13, 0.02, 1475.80, 0.29, 30.04, 85.37
13, 0.02, 1475.80, 0.29, 30.03, 85.38
13, 0.02, 1475.80, 0.29, 30.04, 85.37
13, 0.02, 1475.80, 0.29, 30.04, 85.44
13, 0.02, 1475.80, 0.29, 30.03, 85.41
13, 0.02, 1475.80, 0.29, 30.05, 85.39
13, 0.02, 1475.80, 0.29, 30.07, 85.35
13, 0.02, 1475.80, 0.29, 30.07, 85.32
13, 0.02, 1475.80, 0.29, 30.08, 85.28
13, 0.02, 1475.80, 0.29, 30.10, 85.29
13, 0.02, 1475.80, 0.29, 30.08, 85.29
13, 0.02, 1475.80, 0.29, 30.06, 85.29
13, 0.02, 1475.80, 0.29, 30.07, 85.29
13, 0.02, 1475.80, 0.29, 30.03, 85.33
13, 0.02, 1475.80, 0.29, 30.03, 85.34
13, 0.02, 1475.80, 0.29, 30.01, 85.35
13, 0.02, 1475.80, 0.29, 30.04, 85.37
13, 0.02, 1475.80, 0.29, 30.02, 85.34
13, 0.02, 1475.80, 0.29, 30.03, 85.37
13, 0.02, 1475.80, 0.29, 30.03, 85.31
13, 0.02, 1475.80, 0.29, 30.04, 85.30
13, 0.02, 1475.80, 0.29, 30.03, 85.32
13, 0.02, 1475.80, 0.29, 30.01, 85.34
13, 0.02, 1475.80, 0.29, 30.01, 85.34
13, 0.02, 1475.80, 0.29, 30.00, 85.37
13, 0.02, 1475.80, 0.29, 29.98, 85.39
13, 0.02, 1475.80, 0.29, 29.98, 85.41
14, 0.02, 1370.05, 0.33, 29.99, 85.39
13, 0.02, 1475.80, 0.29, 30.01, 85.40
13, 0.02, 1475.80, 0.29, 30.01, 85.34
13, 0.02, 1475.80, 0.29, 29.99, 85.37
13, 0.02, 1475.80, 0.29, 30.00, 85.34
13, 0.02, 1475.80, 0.29, 29.97, 85.37
13, 0.02, 1475.80, 0.29, 29.97, 85.42
13, 0.02, 1475.80, 0.29, 29.96, 85.41
13, 0.02, 1475.80, 0.29, 29.98, 85.42
13, 0.02, 1475.80, 0.29, 29.97, 85.37
13, 0.02, 1475.80, 0.29, 29.96, 85.38
13, 0.02, 1475.80, 0.29, 29.96, 85.45
13, 0.02, 1475.80, 0.29, 29.95, 85.45
13, 0.02, 1475.80, 0.29, 29.95, 85.42
13, 0.02, 1475.80, 0.29, 29.99, 85.39
13, 0.02, 1475.80, 0.29, 30.00, 85.33
13, 0.02, 1475.80, 0.29, 29.98, 85.33
13, 0.02, 1475.80, 0.29, 29.96, 85.36
13, 0.02, 1475.80, 0.29, 29.94, 85.39
13, 0.02, 1475.80, 0.29, 29.96, 85.38
13, 0.02, 1475.80, 0.29, 29.96, 85.33
13, 0.02, 1475.80, 0.29, 29.97, 85.37
13, 0.02, 1475.80, 0.29, 29.96, 85.36
13, 0.02, 1475.80, 0.29, 29.94, 85.40
13, 0.02, 1475.80, 0.29, 29.92, 85.44
13, 0.02, 1475.80, 0.29, 29.92, 85.45
13, 0.02, 1475.80, 0.29, 29.90, 85.46
13, 0.02, 1475.80, 0.29, 29.89, 85.51
13, 0.02, 1475.80, 0.29, 29.91, 85.47
13, 0.02, 1475.80, 0.29, 29.96, 85.45
12, 0.01, 1599.17, 0.26, 29.99, 85.35
13, 0.02, 1475.80, 0.29, 29.97, 85.31
13, 0.02, 1475.80, 0.29, 29.97, 85.29
13, 0.02, 1475.80, 0.29, 29.98, 85.29
12, 0.01, 1599.17, 0.26, 29.95, 85.36
13, 0.02, 1475.80, 0.29, 29.93, 85.36
14, 0.02, 1370.05, 0.33, 29.93, 85.41
13, 0.02, 1475.80, 0.29, 29.91, 85.42
13, 0.02, 1475.80, 0.29, 29.89, 85.44
13, 0.02, 1475.80, 0.29, 29.89, 85.44
13, 0.02, 1475.80, 0.29, 29.89, 85.44
13, 0.02, 1475.80, 0.29, 29.89, 85.46
13, 0.02, 1475.80, 0.29, 29.88, 85.47
13, 0.02, 1475.80, 0.29, 29.90, 85.48
13, 0.02, 1475.80, 0.29, 29.86, 85.47
13, 0.02, 1475.80, 0.29, 29.88, 85.47
13, 0.02, 1475.80, 0.29, 29.89, 85.45
13, 0.02, 1475.80, 0.29, 29.89, 85.43
13, 0.02, 1475.80, 0.29, 29.86, 85.49
13, 0.02, 1475.80, 0.29, 29.84, 85.51
13, 0.02, 1475.80, 0.29, 29.86, 85.53
12, 0.01, 1599.17, 0.26, 29.85, 85.49
13, 0.02, 1475.80, 0.29, 29.88, 85.46
12, 0.01, 1599.17, 0.26, 29.87, 85.44
12, 0.01, 1599.17, 0.26, 29.85, 85.48
12, 0.01, 1599.17, 0.26, 29.84, 85.52
12, 0.01, 1599.17, 0.26, 29.83, 85.53
13, 0.02, 1475.80, 0.29, 29.82, 85.55
13, 0.02, 1475.80, 0.29, 29.85, 85.50
12, 0.01, 1599.17, 0.26, 29.84, 85.52
12, 0.01, 1599.17, 0.26, 29.85, 85.49
12, 0.01, 1599.17, 0.26, 29.83, 85.53
12, 0.01, 1599.17, 0.26, 29.87, 85.45
12, 0.01, 1599.17, 0.26, 29.85, 85.45
12, 0.01, 1599.17, 0.26, 29.89, 85.41
12, 0.01, 1599.17, 0.26, 29.88, 85.40
12, 0.01, 1599.17, 0.26, 29.90, 85.38
12, 0.01, 1599.17, 0.26, 29.88, 85.39
12, 0.01, 1599.17, 0.26, 29.86, 85.39
12, 0.01, 1599.17, 0.26, 29.85, 85.41
13, 0.02, 1475.80, 0.29, 29.86, 85.44
12, 0.01, 1599.17, 0.26, 29.86, 85.37
12, 0.01, 1599.17, 0.26, 29.82, 85.43
13, 0.02, 1475.80, 0.29, 29.82, 85.48
13, 0.02, 1475.80, 0.29, 29.82, 85.49
13, 0.02, 1475.80, 0.29, 29.82, 85.46
13, 0.02, 1475.80, 0.29, 29.78, 85.51
13, 0.02, 1475.80, 0.29, 29.78, 85.55
13, 0.02, 1475.80, 0.29, 29.77, 85.60
13, 0.02, 1475.80, 0.29, 29.76, 85.63
13, 0.02, 1475.80, 0.29, 29.76, 85.63
13, 0.02, 1475.80, 0.29, 29.78, 85.64
13, 0.02, 1475.80, 0.29, 29.78, 85.61
13, 0.02, 1475.80, 0.29, 29.75, 85.57
13, 0.02, 1475.80, 0.29, 29.77, 85.58
13, 0.02, 1475.80, 0.29, 29.74, 85.61
13, 0.02, 1475.80, 0.29, 29.77, 85.59
13, 0.02, 1475.80, 0.29, 29.79, 85.54
13, 0.02, 1475.80, 0.29, 29.83, 85.52
13, 0.02, 1475.80, 0.29, 29.80, 85.47
13, 0.02, 1475.80, 0.29, 29.80, 85.48
13, 0.02, 1475.80, 0.29, 29.76, 85.55
13, 0.02, 1475.80, 0.29, 29.74, 85.58
13, 0.02, 1475.80, 0.29, 29.76, 85.60
13, 0.02, 1475.80, 0.29, 29.76, 85.60
13, 0.02, 1475.80, 0.29, 29.76, 85.57
13, 0.02, 1475.80, 0.29, 29.74, 85.61
13, 0.02, 1475.80, 0.29, 29.75, 85.59
13, 0.02, 1475.80, 0.29, 29.76, 85.57
13, 0.02, 1475.80, 0.29, 29.73, 85.62
13, 0.02, 1475.80, 0.29, 29.72, 85.66
13, 0.02, 1475.80, 0.29, 29.72, 85.61
13, 0.02, 1475.80, 0.29, 29.72, 85.64
13, 0.02, 1475.80, 0.29, 29.71, 85.70
13, 0.02, 1475.80, 0.29, 29.69, 85.67
13, 0.02, 1475.80, 0.29, 29.74, 85.64
13, 0.02, 1475.80, 0.29, 29.79, 85.53
12, 0.01, 1599.17, 0.26, 29.79, 85.48
12, 0.01, 1599.17, 0.26, 29.75, 85.52
12, 0.01, 1599.17, 0.26, 29.72, 85.57
12, 0.01, 1599.17, 0.26, 29.71, 85.64
12, 0.01, 1599.17, 0.26, 29.71, 85.64
12, 0.01, 1599.17, 0.26, 29.70, 85.65
12, 0.01, 1599.17, 0.26, 29.67, 85.66
12, 0.01, 1599.17, 0.26, 29.64, 85.73
12, 0.01, 1599.17, 0.26, 29.65, 85.76
12, 0.01, 1599.17, 0.26, 29.67, 85.72
12, 0.01, 1599.17, 0.26, 29.66, 85.73
12, 0.01, 1599.17, 0.26, 29.67, 85.71
12, 0.01, 1599.17, 0.26, 29.64, 85.73
12, 0.01, 1599.17, 0.26, 29.67, 85.72
12, 0.01, 1599.17, 0.26, 29.68, 85.70
12, 0.01, 1599.17, 0.26, 29.68, 85.69
12, 0.01, 1599.17, 0.26, 29.72, 85.62
12, 0.01, 1599.17, 0.26, 29.72, 85.56
12, 0.01, 1599.17, 0.26, 29.76, 85.51
12, 0.01, 1599.17, 0.26, 29.73, 85.49
12, 0.01, 1599.17, 0.26, 29.70, 85.53
12, 0.01, 1599.17, 0.26, 29.66, 85.58
12, 0.01, 1599.17, 0.26, 29.66, 85.59
12, 0.01, 1599.17, 0.26, 29.71, 85.57
12, 0.01, 1599.17, 0.26, 29.70, 85.52
12, 0.01, 1599.17, 0.26, 29.65, 85.57
12, 0.01, 1599.17, 0.26, 29.67, 85.59
12, 0.01, 1599.17, 0.26, 29.66, 85.59
12, 0.01, 1599.17, 0.26, 29.65, 85.63
12, 0.01, 1599.17, 0.26, 29.64, 85.64
12, 0.01, 1599.17, 0.26, 29.64, 85.65
12, 0.01, 1599.17, 0.26, 29.65, 85.63
12, 0.01, 1599.17, 0.26, 29.65, 85.62
12, 0.01, 1599.17, 0.26, 29.63, 85.63
12, 0.01, 1599.17, 0.26, 29.63, 85.66
12, 0.01, 1599.17, 0.26, 29.63, 85.68
12, 0.01, 1599.17, 0.26, 29.60, 85.73
12, 0.01, 1599.17, 0.26, 29.59, 85.73
12, 0.01, 1599.17, 0.26, 29.62, 85.70
12, 0.01, 1599.17, 0.26, 29.67, 85.65
12, 0.01, 1599.17, 0.26, 29.68, 85.56
12, 0.01, 1599.17, 0.26, 29.64, 85.57
13, 0.02, 1475.80, 0.29, 29.66, 85.60
13, 0.02, 1475.80, 0.29, 29.62, 85.59
13, 0.02, 1475.80, 0.29, 29.60, 85.66
13, 0.02, 1475.80, 0.29, 29.61, 85.68
12, 0.01, 1599.17, 0.26, 29.62, 85.66
12, 0.01, 1599.17, 0.26, 29.64, 85.61
12, 0.01, 1599.17, 0.26, 29.64, 85.56
12, 0.01, 1599.17, 0.26, 29.63, 85.60
12, 0.01, 1599.17, 0.26, 29.63, 85.59
12, 0.01, 1599.17, 0.26, 29.60, 85.59
12, 0.01, 1599.17, 0.26, 29.58, 85.68
12, 0.01, 1599.17, 0.26, 29.58, 85.70
12, 0.01, 1599.17, 0.26, 29.60, 85.65
12, 0.01, 1599.17, 0.26, 29.58, 85.66
12, 0.01, 1599.17, 0.26, 29.57, 85.66
12, 0.01, 1599.17, 0.26, 29.55, 85.69
12, 0.01, 1599.17, 0.26, 29.56, 85.69
12, 0.01, 1599.17, 0.26, 29.58, 85.68
12, 0.01, 1599.17, 0.26, 29.57, 85.65
12, 0.01, 1599.17, 0.26, 29.55, 85.70
12, 0.01, 1599.17, 0.26, 29.54, 85.76
12, 0.01, 1599.17, 0.26, 29.54, 85.74
12, 0.01, 1599.17, 0.26, 29.53, 85.75
12, 0.01, 1599.17, 0.26, 29.53, 85.74
12, 0.01, 1599.17, 0.26, 29.53, 85.74
12, 0.01, 1599.17, 0.26, 29.55, 85.74
12, 0.01, 1599.17, 0.26, 29.56, 85.73
12, 0.01, 1599.17, 0.26, 29.55, 85.70
12, 0.01, 1599.17, 0.26, 29.55, 85.66
12, 0.01, 1599.17, 0.26, 29.54, 85.71
12, 0.01, 1599.17, 0.26, 29.54, 85.71
12, 0.01, 1599.17, 0.26, 29.53, 85.74
12, 0.01, 1599.17, 0.26, 29.54, 85.69
12, 0.01, 1599.17, 0.26, 29.53, 85.69
12, 0.01, 1599.17, 0.26, 29.51, 85.72
12, 0.01, 1599.17, 0.26, 29.51, 85.73
12, 0.01, 1599.17, 0.26, 29.52, 85.73
12, 0.01, 1599.17, 0.26, 29.53, 85.71
12, 0.01, 1599.17, 0.26, 29.56, 85.67
12, 0.01, 1599.17, 0.26, 29.56, 85.59
12, 0.01, 1599.17, 0.26, 29.53, 85.62
12, 0.01, 1599.17, 0.26, 29.51, 85.64
12, 0.01, 1599.17, 0.26, 29.51, 85.68
12, 0.01, 1599.17, 0.26, 29.49, 85.73
12, 0.01, 1599.17, 0.26, 29.51, 85.71
12, 0.01, 1599.17, 0.26, 29.47, 85.75
12, 0.01, 1599.17, 0.26, 29.49, 85.76
12, 0.01, 1599.17, 0.26, 29.47, 85.77
12, 0.01, 1599.17, 0.26, 29.47, 85.79
12, 0.01, 1599.17, 0.26, 29.46, 85.82
